Year,Chart,Artist,Song,Genre Combined,Genre 1,Genre 2,Genre 3,Word count,Unique Word Count,Cluster k3,Cluster k4,Cluster k5
1976,6,The Manhattans,Kiss and Say Goodbye,classic soul disco funk,classic soul, disco, funk,318,123,0,0,1
1976,7,The Miracles,Love Machine,classic soul motown quiet storm,classic soul, motown, quiet storm,480,103,2,3,2
1976,8,Paul Simon,50 Ways to Leave Your Lover,classic rock folk folk rock,classic rock, folk, folk rock,372,119,2,0,1
1976,9,Gary Wright,Love Is Alive,album rock classic rock country rock,album rock, classic rock, country rock,224,73,0,2,4
1976,10,Walter Murphy & The Big Apple Band,A Fifth of Beethoven,disco hammond organ,disco, hammond organ,,1,1,0,2,4
1976,11,Hall & Oates,Sara Smile,album rock classic rock mellow gold,album rock, classic rock, mellow gold,186,68,0,2,4
1976,12,Starland Vocal Band,Afternoon Delight,soft rock,soft rock,,,220,101,0,2,4
1976,13,Barry Manilow,I Write the Songs,adult standards bubblegum pop disco,adult standards, bubblegum pop, disco,291,91,0,0,1
1976,14,Silver Convention,"Fly, Robin, Fly",disco,disco,,,46,7,0,2,4
1976,15,Diana Ross,Love Hangover,adult standards dance pop disco,adult standards, dance pop, disco,652,82,1,3,3
1976,16,Seals and Crofts,Get Closer,adult standards album rock bubblegum pop,adult standards, album rock, bubblegum pop,355,88,2,0,1
1976,17,Andrea True Connection,"More, More, More",disco,disco,,,278,39,0,2,1
1976,18,Queen,Bohemian Rhapsody,classic rock glam rock rock,classic rock, glam rock, rock,411,162,2,0,2
1976,19,Dorothy Moore,Misty Blue,classic soul southern soul,classic soul, southern soul,,234,67,0,2,4
1976,20,The Sylvers,Boogie Fever,classic soul disco funk,classic soul, disco, funk,371,87,2,0,1
1976,21,England Dan & John Ford Coley,I'd Really Love to See You Tonight,adult standards bubblegum pop country rock,adult standards, bubblegum pop, country rock,297,98,0,0,1
1976,22,Hot Chocolate,You Sexy Thing,classic uk pop disco soft rock,classic uk pop, disco, soft rock,308,87,0,0,1
1976,23,Nazareth,Love Hurts,album rock blues rock classic rock,album rock, blues rock, classic rock,176,67,0,2,4
1976,24,Silver Convention,Get Up and Boogie,disco,disco,,,125,7,0,2,4
1976,25,Eagles,Take It to the Limit,album rock classic rock country rock,album rock, classic rock, country rock,337,111,0,0,1
1976,26,KC and the Sunshine Band,"(Shake, Shake, Shake) Shake Your Booty",disco funk,disco, funk,,259,57,0,2,1
1976,27,Commodores,Sweet Love,adult standards disco funk,adult standards, disco, funk,462,143,2,0,2
1976,28,Maxine Nightingale,Right Back Where We Started From,classic uk pop,classic uk pop,,,373,72,2,0,1
1976,29,Rhythm Heritage,Theme from S.W.A.T.,rare groove,rare groove,,,1,1,0,2,4
1976,30,Ohio Players,Love Rollercoaster,classic soul disco funk,classic soul, disco, funk,255,89,0,2,1
1976,31,Bee Gees,You Should Be Dancing,disco mellow gold soft rock,disco, mellow gold, soft rock,256,48,0,2,1
1976,32,Lou Rawls,You'll Never Find Another Love Like Mine,adult standards classic soul disco,adult standards, classic soul, disco,445,109,2,0,2
1976,33,David Bowie,Golden Years,art rock classic rock glam rock,art rock, classic rock, glam rock,403,112,2,0,2
1976,34,Starbuck,Moonlight Feels Right,soft rock yacht rock,soft rock, yacht rock,,222,112,0,2,4
1976,35,Dr. Hook,Only Sixteen,adult standards bubblegum pop classic rock,adult standards, bubblegum pop, classic rock,200,57,0,2,4
1976,36,The Bellamy Brothers,Let Your Love Flow,country country rock,country, country rock,,358,94,2,0,1
1976,37,Gary Wright,Dream Weaver,album rock classic rock country rock,album rock, classic rock, country rock,157,70,0,2,4
1976,38,Vicki Sue Robinson,Turn the Beat Around,disco,disco,,,331,95,0,0,1
1976,39,Captain & Tennille,Lonely Night (Angel Face),adult standards bubblegum pop country rock,adult standards, bubblegum pop, country rock,323,92,0,0,1
1976,40,Eric Carmen,All by Myself,adult standards album rock bubblegum pop,adult standards, album rock, bubblegum pop,188,52,0,2,4
1976,41,Donna Summer,Love to Love You Baby,dance pop disco hi-nrg,dance pop, disco, hi-nrg,304,48,0,0,1
1976,42,Donny & Marie Osmond,Deep Purple,bubblegum pop classic uk pop,bubblegum pop, classic uk pop,,195,62,0,2,4
1976,43,Diana Ross,Theme from Mahogany (Do You Know Where You're Going To),adult standards dance pop disco,adult standards, dance pop, disco,239,91,0,2,4
1976,44,Rufus,Sweet Thing,australian electropop edm indietronica,australian electropop, edm, indietronica,374,92,2,0,1
1976,45,KC and the Sunshine Band,That's the Way (I Like It),disco funk,disco, funk,,326,56,0,0,1
1976,46,Dr. Hook,A Little Bit More,adult standards bubblegum pop classic rock,adult standards, bubblegum pop, classic rock,269,97,0,2,1
1976,47,Henry Gross,Shannon,,,,,158,85,0,2,4
1976,48,Chicago,If You Leave Me Now,adult standards album rock classic rock,adult standards, album rock, classic rock,223,79,0,2,4
1976,49,Boz Scaggs,Lowdown,adult standards album rock art rock,adult standards, album rock, art rock,364,136,2,0,1
1976,50,Peter Frampton,Show Me the Way,album rock art rock blues rock,album rock, art rock, blues rock,220,89,0,2,4
1976,51,Aerosmith,Dream On,album rock classic rock hard rock,album rock, classic rock, hard rock,271,84,0,2,1
1976,52,The O'Jays,I Love Music,classic soul disco funk,classic soul, disco, funk,704,121,1,3,3
1976,53,Fleetwood Mac,Say You Love Me,album rock classic rock rock,album rock, classic rock, rock,291,92,0,0,1
1976,54,Paul Anka,Times of Your Life,adult standards canadian pop easy listening,adult standards, canadian pop, easy listening,185,79,0,2,4
1976,55,Cliff Richard,Devil Woman,adult standards classic uk pop europop,adult standards, classic uk pop, europop,382,115,2,0,1
1976,56,Elvin Bishop,Fooled Around and Fell in Love,blues rock classic rock country rock,blues rock, classic rock, country rock,307,93,0,0,1
1976,57,C. W. McCall,Convoy,country country rock truck-driving country,country, country rock, truck-driving country,725,263,1,1,3
1976,58,John Sebastian,Welcome Back,country rock folk rock yacht rock,country rock, folk rock, yacht rock,303,71,0,0,1
1976,59,"Earth, Wind & Fire",Sing a Song,disco funk jazz funk,disco, funk, jazz funk,185,62,0,2,4
1976,60,Tavares,Heaven Must Be Missing an Angel,adult standards classic soul disco,adult standards, classic soul, disco,500,113,2,3,2
1976,61,The Brothers Johnson,I'll Be Good to You,classic soul disco funk,classic soul, disco, funk,424,70,2,0,2
1976,62,The Beach Boys,Rock and Roll Music,adult standards baroque pop classic rock,adult standards, baroque pop, classic rock,168,97,0,2,4
1976,63,Captain & Tennille,Shop Around,adult standards bubblegum pop country rock,adult standards, bubblegum pop, country rock,391,104,2,0,2
1976,64,Bay City Rollers,Saturday Night,bubblegum pop classic uk pop,bubblegum pop, classic uk pop,,383,65,2,0,1
1976,65,Elton John,Island Girl,glam rock mellow gold piano rock,glam rock, mellow gold, piano rock,292,90,0,0,1
1976,66,The Staple Singers,Let's Do It Again,chicago soul classic soul funk,chicago soul, classic soul, funk,404,106,2,0,2
1976,67,Wings,Let 'Em In,album rock art rock beatlesque,album rock, art rock, beatlesque,209,39,0,2,4
1976,68,Wing and a Prayer Fife and Drum Corps,Baby Face,,,,,62,44,0,2,4
1976,69,George Benson,This Masquerade,adult standards disco jazz funk,adult standards, disco, jazz funk,171,67,0,2,4
1976,70,Electric Light Orchestra,Evil Woman,album rock art rock beatlesque,album rock, art rock, beatlesque,332,137,0,0,1
1976,71,Silver,Wham Bam,canadian post-hardcore canadian rock metalcore,canadian post-hardcore, canadian rock, metalcore,339,118,0,0,1
1976,72,Keith Carradine,I'm Easy,,,,,335,133,0,0,1
1976,73,Harold Melvin & the Blue Notes,Wake Up Everybody,classic soul disco funk,classic soul, disco, funk,628,160,2,3,3
1976,74,War,Summer,,,,,212,87,0,2,4
1976,75,John Travolta,Let Her In,hollywood,hollywood,,,227,68,0,2,4
1976,76,Sweet,Fox on the Run,album rock classic rock classic uk pop,album rock, classic rock, classic uk pop,201,60,0,2,4
1976,77,Fleetwood Mac,Rhiannon,album rock classic rock rock,album rock, classic rock, rock,230,60,0,2,4
1976,78,The Beatles,Got to Get You into My Life,beatlesque british invasion classic rock,beatlesque, british invasion, classic rock,242,81,0,2,4
1976,79,Bee Gees,Fanny (Be Tender with My Love),disco mellow gold soft rock,disco, mellow gold, soft rock,354,85,2,0,1
1976,80,"Earth, Wind & Fire",Getaway,disco funk jazz funk,disco, funk, jazz funk,250,101,0,2,1
1976,81,Hall & Oates,She's Gone,album rock classic rock mellow gold,album rock, classic rock, mellow gold,387,103,2,0,1
1976,82,Orleans,Still the One,bubblegum pop classic rock country rock,bubblegum pop, classic rock, country rock,291,98,0,0,1
1976,83,Queen,You're My Best Friend,classic rock glam rock rock,classic rock, glam rock, rock,242,82,0,2,4
1976,84,Jefferson Starship,With Your Love,album rock art rock blues rock,album rock, art rock, blues rock,345,66,0,0,1
1976,85,Foghat,Slow Ride,album rock blues rock british blues,album rock, blues rock, british blues,318,66,0,0,1
1976,86,Ohio Players,Who'd She Coo?,classic soul disco funk,classic soul, disco, funk,272,22,0,2,1
1976,87,Thin Lizzy,The Boys Are Back in Town,album rock art rock blues rock,album rock, art rock, blues rock,422,141,2,0,2
1976,88,David Ruffin,Walk Away from Love,classic soul disco funk,classic soul, disco, funk,369,86,2,0,1
1976,89,Peter Frampton,"Baby, I Love Your Way (Live)",album rock art rock blues rock,album rock, art rock, blues rock,240,87,0,2,4
1976,90,Candi Staton,Young Hearts Run Free,classic soul disco funk,classic soul, disco, funk,439,120,2,0,2
1976,91,Neil Sedaka,Breaking Up Is Hard to Do,adult standards brill building pop bubblegum pop,adult standards, brill building pop, bubblegum pop,165,83,0,2,4
1976,92,Bay City Rollers,Money Honey,bubblegum pop classic uk pop,bubblegum pop, classic uk pop,,165,66,0,2,4
1976,93,Parliament,Give Up the Funk (Tear the Roof off the Sucker),afrofuturism funk funk rock,afrofuturism, funk, funk rock,399,60,2,0,2
1976,94,Larry Groce,Junk Food Junkie,nursery,nursery,,,426,201,2,0,2
1976,95,Barry Manilow,Tryin' to Get the Feeling Again,adult standards bubblegum pop disco,adult standards, bubblegum pop, disco,348,101,2,0,1
1976,96,Kiss,Rock and Roll All Nite,album rock glam rock hard rock,album rock, glam rock, hard rock,278,61,0,2,1
1976,97,Rick Dees & His Cast of Idiots,Disco Duck,,,,,312,93,0,0,1
1976,98,Steve Miller Band,Take the Money and Run,album rock blues rock classic rock,album rock, blues rock, classic rock,283,116,0,0,1
1976,99,The Who,Squeeze Box,album rock art rock blues rock,album rock, art rock, blues rock,212,66,0,2,4
1976,100,Glen Campbell,Country Boy (You Got Your Feet in L.A.),adult standards arkansas country classic country pop,adult standards, arkansas country, classic country pop,309,113,0,0,1
1977,1,Rod Stewart,Tonight's the Night (Gonna Be Alright),classic rock mellow gold soft rock,classic rock, mellow gold, soft rock,193,100,0,2,4
1977,2,Andy Gibb,I Just Want to Be Your Everything,adult standards bubblegum pop disco,adult standards, bubblegum pop, disco,354,85,2,0,1
1977,3,The Emotions,Best of My Love,chicago soul classic soul disco,chicago soul, classic soul, disco,337,80,0,0,1
1977,4,Barbra Streisand,Evergreen (Love Theme from A Star Is Born),adult standards hollywood mellow gold,adult standards, hollywood, mellow gold,115,78,0,2,4
1977,5,Hot,Angel in Your Arms,,,,,319,98,0,0,1
1977,6,Kenny Nolan,I Like Dreamin',bubblegum pop,bubblegum pop,,,256,118,0,2,1
1977,7,Thelma Houston,Don't Leave Me This Way,disco diva house post-disco,disco, diva house, post-disco,314,73,0,0,1
1977,8,Rita Coolidge,(Your Love Has Lifted Me) Higher and Higher,adult standards bubblegum pop folk rock,adult standards, bubblegum pop, folk rock,197,68,0,2,4
1977,9,Alan O'Day,Undercover Angel,,,,,427,96,2,0,2
1977,10,Mary MacGregor,Torn Between Two Lovers,adult standards bubblegum pop soft rock,adult standards, bubblegum pop, soft rock,336,117,0,0,1
1977,11,KC and the Sunshine Band,I'm Your Boogie Man,disco funk,disco, funk,,460,83,2,0,2
1977,12,ABBA,Dancing Queen,europop swedish pop,europop, swedish pop,,218,83,0,2,4
1977,13,Leo Sayer,You Make Me Feel Like Dancing,adult standards bubblegum pop classic rock,adult standards, bubblegum pop, classic rock,393,84,2,0,2
1977,14,Jimmy Buffett,Margaritaville,classic rock folk rock mellow gold,classic rock, folk rock, mellow gold,236,120,0,2,1
1977,15,Electric Light Orchestra,Telephone Line,album rock art rock beatlesque,album rock, art rock, beatlesque,305,106,0,0,1
1977,16,Pablo Cruise,Whatcha Gonna Do?,album rock classic rock country rock,album rock, classic rock, country rock,355,66,2,0,1
1977,17,Peter McCann,Do You Wanna Make Love,,,,,276,88,0,2,1
1977,18,Stevie Wonder,Sir Duke,adult standards funk motown,adult standards, funk, motown,293,100,0,0,1
1977,19,Eagles,Hotel California,album rock classic rock country rock,album rock, classic rock, country rock,358,188,2,0,1
1977,20,Marvin Gaye,Got to Give It Up,classic soul funk motown,classic soul, funk, motown,769,166,1,1,3
1977,21,"Bill Conti, DeEtta Little and Nelson Pigford",Gonna Fly Now,classic soundtrack theme,classic soundtrack, theme,,34,17,0,2,4
1977,22,Glen Campbell,Southern Nights,adult standards arkansas country classic country pop,adult standards, arkansas country, classic country pop,236,104,0,2,4
1977,23,Hall & Oates,Rich Girl,album rock classic rock mellow gold,album rock, classic rock, mellow gold,428,80,2,0,2
1977,24,Leo Sayer,When I Need You,adult standards bubblegum pop classic rock,adult standards, bubblegum pop, classic rock,269,85,0,2,1
1977,25,The Sylvers,Hot Line,classic soul disco funk,classic soul, disco, funk,346,117,2,0,1
1977,26,Rose Royce,Car Wash,classic soul disco funk,classic soul, disco, funk,313,112,0,0,1
1977,27,Marilyn McCoo & Billy Davis Jr.,You Don't Have to Be a Star (To Be in My Show),,,,,345,104,2,0,1
1977,28,Steve Miller Band,Fly Like an Eagle,album rock blues rock classic rock,album rock, blues rock, classic rock,346,70,0,0,1
1977,29,David Soul,Don't Give Up on Us,bubblegum pop,bubblegum pop,,,232,80,0,2,4
1977,30,Stephen Bishop,On and On,adult standards country rock folk rock,adult standards, country rock, folk rock,240,115,0,2,1
1977,31,Foreigner,Feels Like the First Time,album rock classic rock hard rock,album rock, classic rock, hard rock,279,87,0,0,1
1977,32,Climax Blues Band,Couldn't Get It Right,blues rock british blues classic rock,blues rock, british blues, classic rock,362,86,2,0,1
1977,33,Commodores,Easy,adult standards disco funk,adult standards, disco, funk,222,84,0,2,4
1977,34,Jennifer Warnes,Right Time of the Night,folk,folk,,,216,67,0,2,4
1977,35,Natalie Cole,I've Got Love on My Mind,adult standards lounge quiet storm,adult standards, lounge, quiet storm,381,99,2,0,1
1977,36,Manfred Mann's Earth Band,Blinded by the Light,album rock art rock british blues,album rock, art rock, british blues,678,181,1,3,3
1977,37,Barry Manilow,Looks Like We Made It,adult standards bubblegum pop disco,adult standards, bubblegum pop, disco,260,100,0,2,1
1977,38,Atlanta Rhythm Section,So in to You,album rock art rock blues rock,album rock, art rock, blues rock,270,74,0,2,1
1977,39,Fleetwood Mac,Dreams,album rock classic rock rock,album rock, classic rock, rock,254,81,0,2,1
1977,40,The Jacksons,Enjoy Yourself,disco funk motown,disco, funk, motown,388,96,2,0,1
1977,41,Brick,Dazz,asbury park indie modern alternative rock modern rock,asbury park indie, modern alternative rock, modern rock,138,30,0,2,4
1977,42,Peter Frampton,I'm in You,album rock art rock blues rock,album rock, art rock, blues rock,126,47,0,2,4
1977,43,Kenny Rogers,Lucille,adult standards classic country pop country,adult standards, classic country pop, country,312,143,0,0,1
1977,44,10cc,The Things We Do for Love,album rock art rock blues rock,album rock, art rock, blues rock,303,95,0,0,1
1977,45,Shaun Cassidy,Da Doo Ron Ron,bubblegum pop,bubblegum pop,,,345,53,0,0,1
1977,46,James Taylor,Handy Man,adult standards classic rock folk,adult standards, classic rock, folk,243,76,0,2,4
1977,47,"Crosby, Stills & Nash",Just a Song Before I Go,album rock blues rock classic rock,album rock, blues rock, classic rock,118,66,0,2,4
1977,48,Alice Cooper,You and Me,album rock blues rock classic rock,album rock, blues rock, classic rock,339,85,0,0,1
1977,49,Johnny Rivers,Swayin' to the Music (Slow Dancing),bubblegum pop folk rock,bubblegum pop, folk rock,,264,76,0,2,1
