Year,Chart,Hapax Count,Hapaxes
2011,26,75,"['lazy', 'song', 'uh', 'kick', 'feet', 'then', 'stare', 'fan', 'turn', 'tv', 'throw', 'hand', 'pants', 'nobody', 'tell', 'ca', 'nah', 'lounging', 'couch', 'chillin', 'snuggie', 'click', 'mtv', 'they', 'teach', 'how', 'dougie', 'castle', 'freaking', 'tomorrow', 'wake', 'p90x', 'meet', 'girl', 'sex', 'she', 'scream', 'out', '!', 'god', 'might', 'mess', 'around', 'get', 'college', 'degree', 'bet', 'old', 'will', 'proud', 'of', 'but', 'sorry', 'pops', 'you', 'wait', 'see', 'bruno', 'mars', 'live', '$', '222', 'bridge', 'comb', 'hair', 'going', 'anywhere', 'strut', 'birthday', 'suit', 'let', 'everything', 'hang', 'loose', '61']"
2011,27,32,"['till', 'kitten', 'tongue', 'tied', 'knots', 'spit', 'out', 'cause', 'dying', 'company', 'good', 'ish', 'sicker', 'remix', 'waiting', 'watch', 'move', 'hard', 'off', 'with', 'touch', 'dark', 'wearin', 'noticin', 'starin', 'hotter', 'a', 'one', 'my', 'hit', 'waitin', '204']"
2011,28,136,"['la', 'ser', 'kane', 'building', 'nigga', 'feelin', 'bein', 'shit', 'make', 'mad', 'treat', 'like', 'slave', 'chains', 'soul', 'whips', 'lyin', 'teeth', 'slip', 'off', 'path', 'switch', 'laugh', 'kicks', 'desk', 'unaffected', 'by', 'threats', 'busy', 'ass', 'chi', 'town', 'made', 'daddy', 'raised', 'glitterin', 'may', 'gold', 'play', 'are', 'homeboy', 'pay', 'hands', 'times', 'hard', 'stand', 'l', 'u', 'p', 'man', 'cause', 'brand', 'fans', 'trust', 'ban', 'us', 'll', 'slow', 'plans', 'one', 'people', 'two', 'father', 'three', 'four', 'wan', 'na', 'none', 'tryna', 'hold', 'five', 'teachers', 'scared', 'those', 'livin', 'holdin', 'theirs', 'yours', 'once', 'little', 'terrified', 'of', 'now', 'tour', 'give', 'everything', 'start', 'war', 'these', 'girls', 'boys', 'rappin', 'round', 'africa', 'new', 'york', 'haiti', 'detour', 'oakland', 'auckland', 'gaza', 'strip', 'detroit', 'say', 'hip', 'hop', 'only', 'destroy', 'at', 'son', 'gun', 'd', 'been', 'into', 'outside', 'window', 'brown', 'green', 'picket', 'fence', 'barbed', 'wire', 'down', 'lift', 'higher', 'raise', 'tired', 'know', 'strugglin', 'survivin', 'persevere', 'leavin', 'home', 'turn', 'lights', '76']"
2011,29,45,"['there', 'ai', 'no', 'alone', 'but', 'got', 'hoo', 'take', 'home', 'need', 'man', 'thinks', 'when', 'so', 'wrong', 'limit', 'know', 'belong', 'another', 'shot', 'before', 'kiss', 'other', 'side', 'something', 'final', 'call', 'life', 'put', 'your', 'shades', 'cause', 'll', 'dancing', 'flames', 'is', 'hell', 'if', 'everybody', 'knows', 'my', 'name', 'saxophone', 'solo', '27']"
2011,30,59,"['dangerous', 'if', 'one', 'then', 'roll', 'cause', 'make', 'hipsters', 'fall', 'love', 'when', 'pants', 'yes', 'course', 'does', 'runnin', 'this', 'town', 'a', 'club', 'no', 'nt', 'wan', 'na', 'mess', 'jesus', 'necklace', 'about', 'damn', 'time', 'to', 'live', 'i', 'm', 'bein', 'serious', 'makin', 'brain', 'delirious', 'talkin', 'truth', 'tellin', 'bout', 'shit', 'sellin', 'clothes', 'sleepin', 'cars', 'dressin', 'down', 'hittin', 'dudes', 'were', 'bridge', 'instrumental', 'break', 'ow', '!', '15']"
2011,31,107,"['stripe', 'paint', 'scared', 'soon', 'as', 'club', 'at', 'face', 'once', 'make', 'floor', 'shake', 'suede', 'inside', 'engine', 'roarin', 'boy', 'paid', 'metal', 'checking', 'game', 'ballin', 'out', 'level', 'hear', 'haters', 'talk', 'there', 'can', 'made', 'another', 'schedule', 'breaking', 'hearts', 'keys', 'push', 'start', 'call', 'jeweler', 'bitches', 'fucking', 'their', 'best', 'friends', 'not', 'lesbian', 'freak', 'though', 'one', 'night', 'shining', 'all', 'week', 'ho', 'sippin', 'clicquot', 'rocking', 'so', 'many', 'rocks', 'watch', 'time', 'pocket', 'full', 'faces', 'throw', 'taylor', 'd', 'stay', 'like', 'how', 'supposed', 'crowd', 'underneath', 'clouds', 'close', 'car', 'unapproachable', 'clean', 'mean', 'wan', 'na', 'fuck', 'cats', 'smoke', 'weed', 'count', 'stacks', 'fly', 'take', 'trips', 'real', 'rap', 'let', 'her', 'want', 'convertible', 'drop', '87', 'top', 'peeled', 'back', 'already', 'man', 'should', 'by', 'now']"
2011,32,54,"['uno', 'dos', 'tres', 'been', 'messed', 'week', 'torture', 'bitter', 'girlfriend', 'went', 'cheated', 'she', 'california', 'dime', 'time', 'for', 'quit', 'her', 'woke', 'strange', 'tattoo', 'sure', 'dollar', 'in', 'pocket', 'kinda', 'looks', 'mixed', 'zach', 'galifianakis', 'huh', 'bridge', 'runnin', 'town', 'shakin', 'ground', 'ai', 'nobody', 'tell', 'us', 'go', 'cause', 'is', 'our', 'show', 'animals', 'hear', 'yeah', 'people', 'singletons', 'even', 'white', 'kids', '25']"
2011,33,53,"['haha', 'dance', 'back', 'door', 'cracked', 'need', 'a', 'key', 'in', 'for', 'free', 'vip', 'sleaze', 'drink', 'that', 'kool', 'aid', 'follow', 'my', 'lead', 'of', 'us', 'comin', 'with', 'kill', 'lights', 'shut', 'dj', 'down', 'getting', 'control', 'want', 'dirt', 'cover', 'floor', 'pretty', 'sick', 'young', 'bored', 'ha', 'lose', 'your', 'mind', 'crazy', 'names', 'cause', 'mess', 'around', 'bridge', 'cmon', 'used', 'okay', '9']"
2011,34,242,"['lift', 'eminem', 'spiralled', 'never', 'cowards', 'world', 'duck', 'struck', 'lightnin', 'fighters', 'keep', 'fightin', 'put', 'point', 'skyward', 'uh', 'dream', 'rap', 'game', 'nipple', 'mine', 'milking', 'nobody', 'else', 'even', 'feels', 'kills', 'swear', 'god', 'll', 'illest', 'music', 'disagree', 'free', 'refusing', 'give', 'thing', 'using', 'no', 'more', 'excuses', 'excuse', 'too', 'big', 'building', 'pardon', 'cocky', 'prick', 'cocks', 'slick', 'poppin', 'flipped', 'crock', 'who', 'dicks', 'tryna', 'kid', 'flip', 'dick', 'opposite', 'stayed', 'cause', 'backwards', 'pricks', 'shove', 'long', 'ago', 'marshall', 'sat', 'flustered', 'lacked', 'luster', 'couldnt', 'cut', 'mustard', 'muster', 'brain', 'fuzzy', 'hes', 'buzzin', 'buzz', 'wonder', 'why', 'buzzards', 'circlin', 'waitin', 'dead', 'wrote', 'off', 'little', 'hussy', 'scuzzes', 'guess', 'doesnt', 'matter', 'difference', 'make', 'whats', 'take', 'through', 'thick', 'skulls', 'aint', 'bullshit', 'people', 'dont', 'usually', 'dark', 'as', 'these', 'words', 'switchblade', 'haters', 'ribcage', 'known', 'day', 'forward', 'say', 'thanks', 'hate', 'strength', 'them', 'bics', 'raise', 'came', 'im', '6', '8', 'royce', 'da', 'ill', 'prolly', 'outtie', 'advance', 'totin', 'buyin', 'four', 'five', 'homies', 'man', 'audi', 'told', 'slow', 'boy', 'blow', 'ta', 'beat', 'minute', 'shady', 'dr', 'dre', 'chronic', 'am', 'kill', 'cried', 'plenty', 'tears', 'bad', 'write', 'march', 'into', 'post', 'office', 'hang', 'career', 'lebron', 'jersey', 'twenty', 'years', 'very', 'top', 'shitted', 'bout', 'scary', 'goes', 'must', 'somethin', 'hairy', 'box', 'every', 'happy', 'wacky', 'used', 'eat', 'pussy', 'meow', 'oww', 'outclass', 'count', 'always', 'catchweight', 'pacquiao', 'doomed', 't', 'pain', 'work', 'car', 'starts', 'parks', 'auto', 'tunes', 'aston', 'went', 'havin', 'city', 'locked', 'gettin', 'treated', 'kwame', 'kilpatrick', 'fantastic', 'compare', 'weed', 'niggas', 'gossipin', 'radio', 'tv', 'fly', 'buggin', 'wendy', 'williams', 'starin', 'beehive', 'signin', 'first', 'second', 'best', 'show', 'without', 'mtv', 'awards', 'gag', 'bridge', 'kicked', 'forced', 'fight', 'tonight', 'hold', 'lights', 'shine', 'cause\\x97', '120']"
2011,35,92,"['lord', 'make', 'rainbow', 'shine', 'mother', 'know', 'safe', 'stands', 'under', 'colors', 'always', 'think', 'ought', 'to', 'even', 'gray', 'buries', 'her', 'baby', 'post', 'wearing', 'white', 'come', 'into', 'kingdom', 'green', 'ring', 'little', 'cold', 'finger', 'known', 'lovin', 'man', 'sure', 'felt', 'nice', 'was', 'holdin', 'hand', 'there', 's', 'boy', 'here', 'town', 'says', 'who', 'would', 'have', 'thought', 'could', 'severed', 'by', 'pre', 'did', 'is', 'done', 'penny', 'thoughts\\x97oh', 'sell', 'dollar', 'they', 'worth', 'much', 'more', 'after', 'goner', 'maybe', 'then', 'hear', 'been', 'singin', 'funny', 'dead', 'how', 'people', 'start', 'listenin', 'ballad', 'dove', 'go', 'peace', 'gather', 'up', 'tears', 'keep', 'pocket', 'save', 'really', 'gon', 'na', 'need', '62']"
2011,36,104,"['hearts', 'little', 'bit', 'right', 'there', 'another', 'dusty', 'record', 'shelf', 'blow', 'off', 'play', 'everybody', 'else', 'asked', 'scratch', 'back', 'manage', 'yikky', 'check', 'handle', 'furthermore', 'apologize', 'any', 'skipping', 'tracks', 'last', 'girl', 'played', 'left', 'couple', 'cracks', 'm', 'cause', 'holding', 'grudges', 'ancient', 'artifacts', '1', 'id', 'softly', 'ear', 'grab', 'let', 'an', 'old', 'school', 'fifty', 'pound', 'boombox', 'remember', 'them', 'shoulder', 'wherever', 'walk', 'volume', 'front', 'of', 'cops', 'crank', 'higher', 'time', 'they', 'told', 'stop', 'all', 'ask', 'do', 'nt', 'get', 'at', 'have', 'purchase', 'd', 'batteries', 'appreciate', 'mixtape', 'friends', 'we', 'interstate', '2', 'think', 'finally', 'found', 'hit', 'bridge', 'pray', 'behind', 'because', 'good', 'music', 'be', 'll', 'closer', 'mine', 'thought', 'dead', 'but', 're', 'changing', 'mind', 'ooh', 'boy', '70']"
2011,37,83,"['fire', 'make', 'pictures', 'some', 'shots', 'so', 'lose', 'control', 'night', 'till', 'ca', 'more', 'people', 'rocking', 'sound', 'turn', 'watch', 'pound', 'gon', 'top', 'until', 'roof', 'burning', 'down', 'temperature', 'has', 'gettin', 'freakier', 'chilling', 'boogie', 'crazy', 'born', 'wild', 'style', 'if', 'well', 'apldeap', 'girls', 'swagger', 'calling', 'me', 'mick', 'jagger', 'rolling', 'stone', 'jetsetter', 'jetlagger', 'ai', 'messing', 'maggots', 'messin', 'chicks', 'club', 'honey', 'what', 'wall', 'who', 'them', 'ta', 'apl', 'mack', 'daddy', 'yall', 'haters', 'better', 'step', 'back', 'download', 'your', 'ap', 'party', 'application', 'rockin', 'i\\x97', 'welcome', 'beginning', 'for', 'every', 'ending', 'starter', 'when', 'dark', '11']"
2011,38,120,"['never', 'feelin', 'there', 'try', 'ever', 'life', 'before', 'one', 'dreams', 'are', 'rockin', 'best', 'soon', 'hear', 'tears', 'clown', 'always', 're', 'talkin', 'nice', 'meet', 'ya', 'math', 'am', 'posed', 'club', 'lights', 'easy', 'puff', 'harder', 'sean', 'twins', 'ask', 'marry', 'their', 'mom', 'damn', 'how', 'respond', 'son', 'stares', 'face', 'says', 'wants', 'grown', 'shit', 'finished', 'growin', 'night', 'inevitable', 'prolongs', 'just', 'teresa', 'lie', 'carry', 'need', 'more', 'ayo', '\\x93a', 'not', 'home\\x94', 'loved', 'ones', 'niggas', 'got', 'nerve', 'blame', 'woulda', 'took', 'bullet', 'saw', 'still', 'money', 'pour', 'some', 'liquor', 'playboy', 'sin', 'cause', 'as', 'friends', 'guest', 'almost', 'stopping', 'us', 'now', 'whenever', 'makes', 'thought', 'told', 'yall', 'till', 'cruisin', 'through', 'harlem', 'these', 'old', 'blocks', 'huh', 'saved', 'crazy', 'then', 'embraced', 'forgave', 'shortcomings', 'welcome', 'homecomin', 'long', 'fights', 'scars', 'bottles', 'cars', 'ups', 'downs', 'dog', 'miss', 'big', 'good', 'free', '47']"
2011,39,59,"['mr', 'worldwide', 'el', 'que', 'vale', 'consejo', 'llega', 'viejo', 'so', 'listen', 'up', 'dále', 'live', '$', '40', 'dade', 'county', 'made', 'millionaire', 'used', 'getting', 'hate', 'game', 'that', 'wont', 'solve', 'get', 'mami', 'where', 'lord', 'split', 'dale', 'chica', 'right', 'here', 'ta', 'eat', 'scared', 'thats', 'how', 'goes', 'street', 'but', 'enough', 'nonsense', 'take', 'shot', 'clear', 'conscience', 'not', 'goon', 'god', 'monster', 'hit', 'baddest', 'woman', 'gangsta', 'breakdown', '3']"
2011,40,37,"['hot', 'thinking', 'of', 'doing', 'what', 'haha', 'so', 'boy', 'forget', 'about', 'gon', 'tonight', 'wan', 'na', 'beg', 'then', 'ima', 'swallow', 'pride', 'thief', 'hold', 'pillow', 'right', 'tell', 'secrets', 'keeping', 'can', 'come', 'inside', 'when', 'enter', 'ai', 'nt', 'leaving', 'prisoner', 'bridge', '34']"
2011,41,273,"['ahem', 'excuse', 'charisma', 'vodka', 'spritzer', 'swagger', 'down', 'pat', 'patricia', 'militia', 'commissioner', 'start', 'weezy', 'f', 'finisher', 'misunderstood', 'without', 'enigma', 'two', 'same', 'synchronized', 'swimmers', 'girl', 'twisted', 'open', 'twist', 'never', 'met', 'missed', 'life', 'death', 'sister', 'cousin\\x97what', 'fuckin', 'father', 'we', 'mother', 'nature', 'relation', 'matter', 'who', 'buyin', 'celebration', 'black', 'white', 'diamonds', 'segregation', 'honey', 'nut', 'runnin', 'runner', 'ups', 'feel', 'enough', 'doin', 'lil', 'tunechi', 'or', 'tuna', 'fish', 'goin', 'back', 'okay', 'lost', 'somewhere', 'there', 'stranded', 'stand', 'under', 'understand', 'had', 'heart', 'broken', 'by', 'named', 'could', 'blame', 'talked', 'moms', 'sweetest', 'self', 'defense', 'swear', 'seein', 'sequins', 'he', 'men', 'end', 'myself', 'because', 'own', 'consultant', 'married', 'adultery', 'close', 'mouth', 'let', 'yo', 'talk', 'eatin', 'haters', 'add', 'salt', 'game', 'deadbolt', 'sharp', 'around', 'cut', 'head', 'day', 'tomorrow', 'motherfuckers', 'jaw', 'broke', 'glass', 'empty', 'spill', 'try', 'run', 'into', 'outfielder', 'ball', 'til', 'turn', 'field', 'lights', 'fruits', 'labor', 'enjoy', 'while', 'still', 'ripe', 'king', 'animals', 'then', 'have', 'mink', 'soon', 'put', 'name', 'speak', 'truth', 'guess', 'foreign', 'language', 'glasses', 'most', 'less', 'flash', 'satisfied', 'nothin', 'chasin', 'look', 'behind', 'gs', 'move', 'silence', 'lasagna', 'people', 'borderline', 'sorta', 'kinda', 'dreams', 'ca', 'find', 'are', 'gelatin', 'peanuts', 'an', 'elephant', 'sentence', 'subject', 'predicate', 'yeah', 'swag', 'would', 'kill', 'too', 'strong', 'pockets', 'bodybuilder', 'jumped', 'wishin', 'wish', 'word', 'mama', 'lima', 'bean', 'na', 'drama', 'mean', 'some', 'dramamine', 'llama', 'scream', 'hotter', 'than', 'summer', 'sun', 'ghana', 'queen', 'want', 'hits', 'signed', 'fiend', 'played', 'tryna', 'front', 'gun', 'sam', 'dumber', 'speech', 'glow', 'buddha', 'disturb', 'over', 'flo', 'luda', 'flow', 'scuba', 'bold', 'cuba', 'killer', 'ho', 'blow', 'mackin', 'bout', 'stackin', 'pack', 'mover', 'shout', 'ratchet', 'backin', 'behalf', 'shooter', 'high', 'as', 'come', 'laugh', 'ruler', 'cold', 'our', 'actions', 'cooler', 'many', 'times', 'bucks', 'steady', 'tuck', 'feed', 'grind', 'did', 'little', 'love', 'throwin', 'sign', 'middle', 'hit', 'piece', 'ai', 'peace', 'visit', 'urinals', 'abroad', 'tune', 'shootin', 'funeral', 'outside', 'uptown', 'thoroughbred', 'bx', 'heard', 'gunna']"
2011,42,37,"['lyin', 'here', 'close', 'me', 'fight', 'these', 'feelings', 'feels', 'breathe', 'moment', 'smile', 'opened', 'anyone', 'hold', 'back', 'holding', 'arms', 'need', 'rush', 'take', 'slow', 'if', 'give', 'little', 'only', 'bring', 'us', 'closer', 'love', 'find', 'real', 'bridge', 'say', 'leave', 'dreams', 'oh', '9']"
2011,43,102,"['anthem', 'day', 'pott', 'farm', 'was', 'place', 'load', 'truck', 'hit', 'barbwire', 'word', 'light', 'bonfire', 'then', 'call', 'girls', 'king', 'marlboro', 'jack', 'n', 'jim', 'few', 'men', 'learned', 'kiss', 'cuss', 'fight', 'too', 'for', 'boys', 'blue', 'this', 'small', 'town', 'he', 'she', 'funny', 'rumors', 'something', 'talk', 'getting', 'mind', 'business', 'before', 'have', 'knock', 'loud', 'tired', 'talkin', 'listening', 'roads', 'what', 'missing', 'sit', 'think', 'about', 'ol', 'days', 'way', 'raised', 'our', 'southern', 'ways', 'cornbread', 'biscuits', 'broke', 'fix', 'take', 'need', 'down', 'my', 'hood', 'woods', 'different', 'but', 'sure', 'night', 'really', 'wan', 'na', 'feels', 'get', 'with', 'trucks', 'four', 'wheels', 'tell', 'friends', 'll', 'raise', 'some', 'hell', 'blacktop', 'ends', 'let', 'ride', 'jason', 'aldean', 'live', '$', '19', '34']"
2011,44,27,"['hit', 'floor', 'that', 'wearing', 'favorite', 'give', 'some', 'space', 'for', 'both', 'get', 'out', 'way', 'of', 'so', 'what', 'fuck', 'here', 'bridge', 'take', 'standing', 'higher', 'overall', 'landing', 'believe', 'yo', '22']"
2011,45,166,"['boy', 'listen', 'track', 'flame', 'ass', 'jeans', 'skeet', 'long', 'hair', 'when', 'gets', 'stares', 'brown', 'skin', 'or', 'yellow', 'bone', 'favorite', 'song', 'so', 'thunderstorm', 'warning', 'fuck', 'jacksons', 'flying', 'everywhere', 'tap', 'partner', 'bruh', 'drunk', 'as', 'hell', 'ca', 'tell', 'threw', '70', 'bands', 'bet', '50', 'stacks', 'oh', 'fucking', 'well', 'tryna', 'hit', 'hotel', 'two', 'girls', 'dick', 'pink', 'freaky', 'hey', 'pussy', 'pop', 'handstand', 'sweating', 'pass', 'fan', 'darling', 'think', 'deserve', 'bad', 'ask', 'motherfuckers', 'young', 'handsome', 'sling', 'wood', 'nunchuck', 'who', 'name', 'not', 'hip', 'boo', 'dc', 'shit', 'rep', 'day', 'eyes', 'red', 'haze', 'high', 'shine', 'time', 'want', 'beef', 'we', 'outside', 'fight', 'broad', 'hoes', 'ai', 'mine', 'mind', 'league', 'bitches', 'weaves', 'wear', 'tracks', 'sixteen', 'almost', 'done', 'loud', 'lil', 'backwood', 'big', 'tip', 'would', 'train', 'little', 'engine', 'could', 'okay', 'ok', 'r', 'c', 'mr', 'be', 'going', 'upgrade', 'from', 'bologna', 'niggas', 'tipping', 'good', 'around', 'are', 'bigger', 'than', 'bus', 'away\\x97that', 'haters', 'say', 'stuck', 'overload', 'evaporates', 'need', 'elaborate', 'most', 'exaggerate', 'they', 'everyday', 'stunting', 'might', 'after', 'balling', 'coming', 'free', 'throws', 'yes', 'ahead', 'game', 'cheat', 'codes', 'lambo', 'street', 'code', 'skrt', 'lost', 'nemo', 'g\\x97', 'n', 'right', 'now', 'gone', '60']"
2011,46,32,"['stuck', 'imagining', 'and', 'really', 'think', 'be', 'little', 'inappropriate', 'cause', 'know', 'that', 'everybody', 'thinking', 'people', 'tied', 'up', 'there', 'countdown', 'waiting', 'for', 'erupt', 'told', 'just', 'with', 'keep', 'both', 'hands', 'above', 'blanket', 'bridge', 'show', '14']"
2011,47,185,"['throwed', 'went', 'hard', 'since', 'was', '18', 'apologize', 'if', 'anything', 'mean', 'best', 'friend', 'have', 'some', 'fun', 'believe', 'new', 'why', 'they', 'think', 'comes', 'easy', 'while', 'hype', 'next', 'year', 'll', 'right', 'spot', 'little', 'more', 'than', 'already', 'tripping', 'off', 'had', 'shot', 'skin', 'tanned', 'hair', 'long', 'fans', 'who', 'been', 'patient', '40', 'back', 'work', 'smell', 'vacation', 'rumours', 'bullshit', 'fucking', 'allegations', 'just', 'throne', 'taking', 'watch', 'flowers', 'chest', 'bury', 'most', 'rest', 'walking', 'clouds', 'suspended', 'thin', 'air', 'ones', 'beneath', 'recognize', 'red', 'bottoms', 'wear', 'check', 'burner', 'belt', 'move', 'kids', 'hills', 'boss', 'bend', 'shawty', 'sink', 'thrill', 'kiss', 'neck', 'tell', 'everything', 'great', 'even', 'though', 'bond', 'facin', '8', 'running', 'death', 'seen', 'million', 'ta', 'count', 'carefully', 'made', 'love', 'woman', 'dreams', 'room', 'full', 'london', 'she', 'screams', 'there', 'call', 'marc', 'jacobs', 'personally', 'make', 'pair', 'yeah', 'fair', 'double', 'g', 'chair', 'walk', 'around', 'club', 'everybody', 'heat', 'pat', 'riley', 'too', 'much', 'enough', 'know', 'feds', 'listening', 'maid', 'dust', 'something', 'bench', 'bus', 'coming', 'huh', 'nothing', 'sweet', 'swishas', 'focused', 'as', 'well', 'cheese', 'pictures', 'oh', 'go', 'andre', 'giant', 'sell', 'buying', 'chopper', 'dissect', 'science', 'put', 'an', 'end', 'world', 'mayans', 'celebration', 'bitches', 'mazel', 'tov', 'slim', 'chance', 'fall', 'olive', 'oil', 'tunechi', 'name', 'ask', 'killin', 'hoes', 'swear', 'tryna', 'stop', 'violence', 'mula', 'ymcmb']"
2011,48,29,"['ve', 'all', 'over', 'looking', 'known', 'taking', 'think', 'deserve', 're', 'overdue', 'little', 'closer', 'to', 'understand', 'guy', 'knows', 'need', 'well', 'then', 'man', 'flip', 'upside', 'down', 'take', 'round', 'loud', 'bridge', 'love', '11']"
2011,49,59,"['3x', 'move', 'body', 'out', 'on', 'floor', 'troubles', 'aside', 'start', 'living', 'anybody', 'can', 'go', 'throw', 'away', 'problems', 'right', 's', 'time', 'lost', 'moment', 'ca', 'believe', 'beautiful', 'feels', 'like', 'dream', 'baby', 'going', 'somewhere', 'never', 'been', 'before', 'take', 'my', 'hand', 'come', 'chris', 'brown', 'live', '$', '64', 'ooh', 'bridge', 'pretty', 'young', 'things', 'if', 'mad', 'tell', 'shut', 'fuck', 'dj', 'loud', 'watch', 'worry', 'bout', 'here', '16']"
2011,50,161,"['fly', 'stars', 'skies', 'longer', 'trying', 'survive', 'prize', 'live', 'does', 'mean', 're', 'worry', 'bout', 'who', 'fire', 'desire', 'empire', 'call', 'shots', 'umpire', 'sprinkle', 'holy', 'water', 'upon', 'vampire', 'slay', 'goliath', 'sling', 'bring', 'ring', 'crown', 'lucky', 'blessed', 'clap', 'heavyweight', 'champ', 'alone', 'raised', 'grew', 'baisley', 'southside', 'jamaica', 'queens', 'crazy', 'still', 'hood', 'hollywood', 'change', 'haters', 'sorry', 'faze', 'being', 'cocky', 'vindicated', 'best', 'when', 'syndicated', 'know', 'night', 'remind', 'deprived', 'drinks', 'celebration', 'every', 'link', 'did', 'think', 'greatness', 'brink', 'hoes', 'drop', 'down', 'knees', 'mafia', 'word', 'cease', 'dominican', 'big', 'papi', 'ortiz', 'doing', 'target', 'practice', 'aiming', 'please', 'ceo', '500', 'degreez', 'ovo', 'red', 'wings', 'fatigues', 'oh', 'wan', 'na', 'friends', 'how', 'coincidental', 'supposed', 'yall', 'year', 'memo', 'pay', 'gold', '40', 'got', 'bunch', 'weed', 'he', 'roll', 'droppin', 'songs', 'cold', 'weezy', 'top', 'nigga', 'home', 'yet', 'afraid', 'other', 'rappers', 'bodied', 'carried', 'fuck', 'nicki', 'nick', 'married', 'today', 'hatin', 'catch', 'bouquet', 'ooh', 'star', 'eyes', 'white', 'girls', 'party', 'five', 'are', 'drinking', 'hardly', 'decide', 'ca', 'made', 'partly', 'surprised', 'damn', 'books', 'shit', 'fun', 'looks', 'tryna', 'make', 'than', 'dies', 'lives', 'ah', 'waited', 'drifting', 'sunsets', 'become']"
